Bin Code|Label List Site Key|Label List Description|Label List Zip|Origin Point Site Key|Origin Point Description|Drop Ship Site Key Primary|Drop Ship Site Description Primary|Drop Ship Site Address Primary|Drop Ship Site Csz Primary|Drop Ship Site Note Primary|Shipping Carrier Primary|Shipping Method Primary|Container Type Primary|Label Type Primary|Regional Carrier Hub Primary|Days Of The Week Primary|Scac Primary|Account Id Primary|Bin Code Secondary|Drop Ship Site Key Secondary|Drop Ship Site Description Secondary|Drop Ship Site Address Secondary|Drop Ship Site Csz Secondary|Drop Ship Site Note Secondary|Shipping Carrier Secondary|Shipping Method Secondary|Container Type Secondary|Label Type Secondary|Regional Carrier Hub Secondary|Days Of The Week Secondary|Scac Secondary|Account Id Secondary|Is Aptb|Is Scsc
S60-C-37|E019165|SCF MILWAUKEE WI|530|KW20879|KANSAS CITY NDC|E019165|MILWAUKEE WI ANNEX|2201 E COLLEGE AVE|OAK CREEK WI 531542201|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-37|E019165|MILWAUKEE WI ANNEX|2201 E COLLEGE AVE|OAK CREEK WI 531542201|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-38|EW1B336|CHEYENNE WY|823|KW20880|KANSAS CITY NDC|EW1B336|CHEYENNE|4800 CONVERSE AVE|CHEYENNE WY 820099997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-38|EW1B336|CHEYENNE|4800 CONVERSE AVE|CHEYENNE WY 820099997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-39|EY26241|SCF ST CLOUD MN|563|KW20881|KANSAS CITY NDC|EY26241|WAITE PARK|517 10TH AVE S|WAITE PARK MN 563871519|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-39|EY26241|WAITE PARK|517 10TH AVE S|WAITE PARK MN 563871519|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-D-40|EX18801|HARRISBURG PA|195|KW20882|KANSAS CITY NDC|EX18801|HARRISBURG-EX18801|1425 CROOKED HILL RD|HARRISBURG PA 171079970|FAST Appt: 35821 - Dropsite EX18801|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-40|EX18801|HARRISBURG|1425 CROOKED HILL RD|HARRISBURG PA 171079970|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-D-41|E001910|FAYETTEVILLE NC|284|KW20884|KANSAS CITY NDC|E001910|FAYETTEVILLE NC ANNE-E001910|2507 DOWNING RD|FAYETTEVILLE NC 283128225|FAST Appt: 35899 - Dropsite E001910|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-41|E001910|FAYETTEVILLE NC ANNEX|2507 DOWNING RD|FAYETTEVILLE NC 283128225|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-D-42|EX20577|CLEVELAND OH|448|KW20885|KANSAS CITY NDC|EX20577|CLEVELAND-EX20577|2400 ORANGE AVE RM 165|CLEVELAND OH 441019309|FAST Appt: 36078 - Dropsite EX20577|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-42|EX20577|CLEVELAND|2400 ORANGE AVE RM 165|CLEVELAND OH 441019309|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-D-43|EX25384|KNOXVILLE TN|426|KW20886|KANSAS CITY NDC|EX25384|KNOXVILLE-EX25384|1237 E WEISGARBER RD|KNOXVILLE TN 379508505|FAST Appt: 36081 - Dropsite EX25384|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-43|EX25384|KNOXVILLE|1237 E WEISGARBER RD|KNOXVILLE TN 379508505|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-D-44|EX10054|ATLANTA GA|303|KW20887|KANSAS CITY NDC|JX1D196|PEACHTREE-JX1D196|2310 MAYNARD H JACKSON JR BLVD|ATLANTA GA 303206000|Deliver to Dock 21 - Dropsite EX10054|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-44|EX10054|ATLANTA|3900 CROWN RD SW|ATLANTA GA 303049997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-D-45|EW14362|SCF PALATINE IL|600|KW20888|KANSAS CITY NDC|EW14362|PALATINE|1300 E NORTHWEST HWY|PALATINE IL 600959997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-D-45|EW14362|PALATINE|1300 E NORTHWEST HWY|PALATINE IL 600959997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-D-46|EZ10944|TUCSON AZ|857|KW20889|KANSAS CITY NDC|EZ10944|TUCSON-EZ10944|1501 S CHERRYBELL STRA|TUCSON AZ 857269901|FAST Appt: 37759 - Dropsite EZ10944|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-46|EZ10944|TUCSON|1501 S CHERRYBELL STRA|TUCSON AZ 857269901|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-D-47|KZ13504|SCF ALBUQUERQUE NM|870|KW20890|KANSAS CITY NDC|KZ13504|ALBUQUERQUE ASF-KZ13504|7601 BLUEWATER RD NW STE A|ALBUQUERQUE NM 871210001|FAST Appt: 36239 - Dropsite KZ13504|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-47|KZ13504|ALBUQUERQUE ASF|7601 BLUEWATER RD NW STE A|ALBUQUERQUE NM 871210001|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-D-48|E004291|SCF GREENVILLE SC|296|KW20891|KANSAS CITY NDC|E004291|GREENVILLE-E004291|4605 DAIRY DR|GREENVILLE SC 296073731|FAST Appt: 36978 - Dropsite E004291|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-48|E004291|GREENVILLE|4605 DAIRY DR|GREENVILLE SC 296073731|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-D-49|EY15457|WINSTON-SALEM NC|271|KW20892|KANSAS CITY NDC|EY15457|GREENSBORO-EY15457|1120 PLEASANT RIDGE RD|GREENSBORO NC 274989795|FAST Appt: 36079 - Dropsite EY15457|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-DD-49|EY15457|GREENSBORO|1120 PLEASANT RIDGE RD|GREENSBORO NC 274989795|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-50|EW18966|SCF GRAND FORKS ND|582|KW20893|KANSAS CITY NDC|EW18966|GRAND FORKS-EW18966|2501 28TH AVE S|GRAND FORKS ND 582019997|FAST Appt: 36252 - Dropsite EW18966|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-50|EW18966|GRAND FORKS|2501 28TH AVE S|GRAND FORKS ND 582019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-51|EW18762|BISCARK ND|576|KW20902|KANSAS CITY NDC|EW18762|BISMARCK-EW18762|2220 E BISMARCK EXPY RM 212|BISMARCK ND 585049990|FAST Appt: 35779 - Dropsite EW18762|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-51|EW18762|BISMARCK|2220 E BISMARCK EXPY RM 212|BISMARCK ND 585049990|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-52|EW24934|NORTH HOUSTON PDC TX|778|KW20905|KANSAS CITY NDC|EW24934|NORTH HOUSTON-EW24934|4600 ALDINE BENDER RD RM 224|NORTH HOUSTON TX 773159997|Must Deliver to Door 65 - Dropsite EW24934|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-52|EW24934|NORTH HOUSTON|4600 ALDINE BENDER RD RM 224|NORTH HOUSTON TX 773159997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-53|EW26439|SAN ANTONIO TX|788|KW20906|KANSAS CITY NDC|EW26439|SAN ANTONIO-EW26439|10410 PERRIN BEITEL RD|SAN ANTONIO TX 782849991|FAST Appt: 35264 - Dropsite EW26439|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-53|EW26439|SAN ANTONIO|10410 PERRIN BEITEL RD|SAN ANTONIO TX 782849991|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-54|EX28291|PIKEVILLE KY|416|KW20907|KANSAS CITY NDC|EX28291|CHARLESTON-EX28291|1000 CENTRE WAY|SOUTH CHARLESTON WV 253099426|FAST Appt: 36088 - Dropsite EX28291|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-54|EX28291|CHARLESTON|1000 CENTRE WAY|SOUTH CHARLESTON WV 253099426|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-55|EX27548|ROANOKE VA|241|KW20908|KANSAS CITY NDC|EX27548|ROANOKE-EX27548|419 RUTHERFORD AVE NE|ROANOKE VA 240229998|FAST Appt: 36086 - Dropsite EX27548|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-55|EX27548|ROANOKE|419 RUTHERFORD AVE NE|ROANOKE VA 240229998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-56|E012546|SCF RICHMOND VA|230|KW20909|KANSAS CITY NDC|E012546|RICHMOND-E012546|5801 TECHNOLOGY BLVD|SANDSTON VA 231505016|FAST Appt: 35764 - Dropsite E012546|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-56|E012546|RICHMOND|5801 TECHNOLOGY BLVD|SANDSTON VA 231505016|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-57|EX1A541|PITTSBURGH PA|439|KW20910|KANSAS CITY NDC|KX1A542|PITTSBURGH NDC-KX1A542|300 BRUSH CREEK RD|WARRENDALE PA 150951002|FAST Appt: 36085 - Dropsite EX1A541|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-57|EX1A541|PITTSBURGH|1001 CALIFORNIA AVE|PITTSBURGH PA 152901001|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-58|EY22687|PENSACOLA FL|325|KW20911|KANSAS CITY NDC|EY22687|PENSACOLA-EY22687|1400 W JORDAN ST|PENSACOLA FL 325019998|FAST Appt: 36084 - Dropsite EY22687|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-58|EY22687|PENSACOLA|1400 W JORDAN ST|PENSACOLA FL 325019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-E-59|KY22125|SCF JACKSONVILLE FL|320|KW20912|KANSAS CITY NDC|KY22125|JACKSONVILLE NDC-KY22125|7415 COMMONWEALTH AVE|JACKSONVILLE FL 320990002|FAST Appt: 35777 - Dropsite KY22125|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Thursday|FXFE||S60-EE-59|KY22125|JACKSONVILLE NDC|7415 COMMONWEALTH AVE|JACKSONVILLE FL 320990002|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
S60-F-60|EX10915|SCF NORTH METRO GA|300|KW20913|KANSAS CITY NDC|EX10915|NORTH METRO-EX10915|1605 BOGGS RD|DULUTH GA 300961876|FAST Appt: 35802 - Dropsite EX10915|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-60|EX10915|NORTH METRO|1605 BOGGS RD|DULUTH GA 300961876|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-F-61|EX25496|SCF MEMPHIS TN|380|KW20787|KANSAS CITY NDC|KX25497|MEMPHIS NDC|1921 ELVIS PRESLEY BLVD|MEMPHIS TN 381369997|FAST Appt: 41773 - Dropsite KX25497|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-61|EX25496|MEMPHIS|555 S B B KING BLVD LBBY|MEMPHIS TN 381017500|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-F-62|EZ17427|SCF SEATTLE WA|980|KW20787|KANSAS CITY NDC|EZ17427|SEATTLE-EZ17427|10700 27TH AVE S|SEATTLE WA 981681831|FAST Appt: 35717 - Dropsite EZ17427|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-62|EZ17427|SEATTLE|10700 27TH AVE S|SEATTLE WA 981681831|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-F-63|EW23623|EL PASO TX|883|KW20787|KANSAS CITY NDC|EW23623|EL PASO-EW23623|8401 BOEING DR|EL PASO TX 799109998|FAST Appt: 38221 - Dropsite EW23623|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-63|EW23623|EL PASO|8401 BOEING DR|EL PASO TX 799109998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-F-64|EX20547|SCF CINCINNATI OH|450|KW20787|KANSAS CITY NDC|KX20548|CINCINNATI NDC-KX20548|3055 CRESCENTVILLE RD|CINCINNATI OH 452359998|FAST Appt: 39022 - Dropsite EX20547|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-64|EX20547|CINCINNATI|1591 DALTON AVE|CINCINNATI OH 452349997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-F-66|EX10064|SCF AUGUSTA GA|308|KW20787|KANSAS CITY NDC|EX10064|AUGUSTA-EX10064|525 8TH ST|AUGUSTA GA 309019997|FAST Appt: 41297 - Dropsite EX10064|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-66|EX10064|AUGUSTA|525 8TH ST|AUGUSTA GA 309019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-F-67|EX1C700|SCF MACON GA|310|KW20787|KANSAS CITY NDC|EX1C700|HOLT AVE GA ANNEX-EX1C700|595 HOLT AVE|MACON GA 312049996|Dropsite EX1C700 Annex|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-67|EX1C700|HOLT AVE GA ANNEX|595 HOLT AVE|MACON GA 312049996|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-F-68|EZ14985|EUGENE OR|974|KW20787|KANSAS CITY NDC|EZ14985|EUGENE-EZ14985|3148 GATEWAY ST|SPRINGFIELD OR 97477|FAST Appt: 36059 - Dropsite EZ14985|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-68|EZ14985|EUGENE|3148 GATEWAY ST|SPRINGFIELD OR 974751100|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-F-69|J008251|SCF SEATTLE WA|980|KW20787|KANSAS CITY NDC|J008251|SEATTLE PRIORITY MAI-J008251|22430 RUSSELL RD|KENT WA 980324894|FAST Appt: 39212 - Dropsite J008251|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-FF-69|J008251|SEATTLE PRIORITY MAIL ANNEX|22430 RUSSELL RD|KENT WA 980324894|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-70|E008903|CHARLOTTE NC|297|KW20787|KANSAS CITY NDC|E008903|MID CAROLINA-E008903|1820 W POINTE DR STE A|CHARLOTTE NC 282149106|FAST Appt: 39090 - Dropsite E008903|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-70|E008903|MID CAROLINA|1820 W POINTE DR STE A|CHARLOTTE NC 282149106|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-71|J007646|SCF TAMPA FL|335|KW20787|KANSAS CITY NDC|J007646|YBOR CITY-J007646|1801 GRANT ST|TAMPA FL 336056001|FAST Appt: 35825 - Dropsite J007646|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-71|J007646|YBOR CITY|1801 GRANT ST|TAMPA FL 336056001|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-72|EZ17490|SCF SPOKANE WA|990|KW20787|KANSAS CITY NDC|EZ17490|SPOKANE-EZ17490|2928 S SPOTTED RD|SPOKANE WA 992249997|FAST Appt: 36013 - Dropsite EZ17490|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-72|EZ17490|SPOKANE|2928 S SPOTTED RD|SPOKANE WA 992249997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-73|J003322|SCF ORLANDO FL|328|KW20787|KANSAS CITY NDC|J003322|SEMINOLE-J003322|2036 E LANDSTREET RD|ORLANDO FL 328247952|FAST Appt: 36234 - Dropsite J003322|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-73|J003322|SEMINOLE|2036 E LANDSTREET RD|ORLANDO FL 328247952|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-74|KV22551|DIS SPRINGFIELD MA|010|KW20787|KANSAS CITY NDC|KV22551|SPRINGFIELD NDC-KV22551|1800 PAGE BLVD|SPRINGFIELD MA 011529903|FAST Appt: 37324 - Dropsite KV22551|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-74|KV22551|SPRINGFIELD NDC|1800 PAGE BLVD|SPRINGFIELD MA 011529903|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-75|EW12356|CHAMPAIGN IL|619|KW20787|KANSAS CITY NDC|EW12356|CHAMPAIGN-EW12356|2001 N MATTIS AVE|CHAMPAIGN IL 618219997|FAST Appt: 35121 - Dropsite EW12356|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-75|EW12356|CHAMPAIGN|2001 N MATTIS AVE|CHAMPAIGN IL 618219997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-76|EZ14476|LAS VEGAS NV|893|KW20787|KANSAS CITY NDC|EZ14476|LAS VEGAS-EZ14476|1001 E SUNSET RD RM 1030|LAS VEGAS NV 891999998|FAST Appt: 37975 - Dropsite EZ14476|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-76|EZ14476|LAS VEGAS|1001 E SUNSET RD RM 1030|LAS VEGAS NV 891999998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-77|E018733|SCF PORTLAND OR|970|KW20787|KANSAS CITY NDC|E018733|PORTLAND NEW-E018733|7007 NE CORNFOOT RD|PORTLAND OR 972189997|FAST Appt: 35714 - Dropsite E018733|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-77|E018733|PORTLAND NEW|7007 NE CORNFOOT RD|PORTLAND OR 972189997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-78|E003573|SCF AUSTIN TX|786|KW20787|KANSAS CITY NDC|E003573|AUSTIN ANNEX-E003573|9001 TUSCANY WAY|AUSTIN TX 787100002|FAST Appt: 35813 - Dropsite E003573|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-78|E003573|AUSTIN ANNEX|9001 TUSCANY WAY|AUSTIN TX 787100002|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-G-79|KY11741|SCF DETROIT MI|481|KW20787|KANSAS CITY NDC|KY11741|DETROIT NDC-KY11741|17500 OAKWOOD BLVD|ALLEN PARK MI 481012775|FAST Appt: 36996 - Dropsite KY11741|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-GG-79|KY11741|DETROIT NDC|17500 OAKWOOD BLVD|ALLEN PARK MI 481012775|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-H-80|EY23233|SCF WEST PALM BCH FL|334|KW20787|KANSAS CITY NDC|EY23233|WEST PALM BEACH-EY23233|3200 SUMMIT BLVD|WEST PALM BEACH FL 334163524|FAST Appt: 36051 - Dropsite EY23233|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-HH-80|EY23233|WEST PALM BEACH|3200 SUMMIT BLVD|WEST PALM BEACH FL 334163524|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-H-81|EY21885|SCF FT MYERS FL|339|KW20787|KANSAS CITY NDC|EY21885|FORT MYERS-EY21885|14080 JETPORT LOOP RM B-111|FORT MYERS FL 339139997|FAST Appt: 38701 - Dropsite EY21885|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-HH-81|EY21885|FORT MYERS|14080 JETPORT LOOP RM B-111|FORT MYERS FL 339139997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-H-82|K016686|SCF SALT LAKE CITY UT|840|KW20787|KANSAS CITY NDC|K016686|SALT LAKE CITY ASF-K016686|1960 S INDUSTRIAL RD|SALT LAKE CITY UT 841999780|FAST Appt: 35798 - Dropsite K016686|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-HH-82|K016686|SALT LAKE CITY ASF|1960 S INDUSTRIAL RD|SALT LAKE CITY UT 841999780|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-H-83|EY10814|MONTGOMERY AL|367|KW20787|KANSAS CITY NDC|EY10814|MONTGOMERY-EY10814|6701 WINTON BLOUNT BLVD|MONTGOMERY AL 361199998|FAST Appt: 39089 - Dropsite EY10814|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-HH-83|EY10814|MONTGOMERY|6701 WINTON BLOUNT BLVD|MONTGOMERY AL 361199998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-H-84|E004551|SCF PHOENIX AZ|852|KW20787|KANSAS CITY NDC|E004551|WEST VALLEY-E004551|620 N 47TH AVE|PHOENIX AZ 850432814|FAST Appt: 35713 - Dropsite E004551|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-HH-84|E004551|WEST VALLEY|620 N 47TH AVE|PHOENIX AZ 850432814|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-H-85|EZ22760|SACRAMENTO CA|957|KW20787|KANSAS CITY NDC|EZ22760|SACRAMENTO-EZ22760|3775 INDUSTRIAL BLVD|WEST SACRAMENTO CA 95691|FAST Appt: 36226 - Dropsite EZ22760|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-HH-85|EZ22760|SACRAMENTO|3775 INDUSTRIAL BLVD|WEST SACRAMENTO CA 957990199|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
S60-H-86|EZ22788|SAN BERNARDINO CA|924|KW20787|KANSAS CITY NDC|EZ22788|SAN BERNARDINO-EZ22788|1900 W REDLANDS BLVD|SAN BERNARDINO CA 924039996|FAST Appt: 38700 - Dropsite EZ22788|FEDEX|EXPRESS_STANDARD|BAG|EXPRESS|EXPRESS|Monday-Friday|FXFE||S60-HH-86|EZ22788|SAN BERNARDINO|1900 W REDLANDS BLVD|SAN BERNARDINO CA 924039996|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
